"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300633";"SERVIÇO ENGENHARIA";"ARGAMASSA TRAC O 1:3 (EM VOLUME DE CIMENTO E AREIA ME DIA U MIDA) COM ADIC A O DE IMPERMEABILIZANTE, PREPARO MANUAL. AF_08/2019";"5";"612,24"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300633";"SERVIÇO ENGENHARIA";"ARGAMASSA TRAC O 1:3 (EM VOLUME DE CIMENTO E AREIA ME DIA U MIDA) COM ADIC A O DE IMPERMEABILIZANTE, PREPARO MANUAL. AF_08/2019";"5";"612,24"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300633";"SERVIÇO ENGENHARIA";"ARGAMASSA TRAC O 1:3 (EM VOLUME DE CIMENTO E AREIA ME DIA U MIDA) COM ADIC A O DE IMPERMEABILIZANTE, PREPARO MANUAL. AF_08/2019";"5";"612,24"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300635";"SERVIÇO ENGENHARIA";"CONTRAPISO COM ARGAMASSA AUTONIVELANTE, APLICADO SOBRE LAJE, ADERIDO, ESPESSUR A 2CM. AF_07/2021";"20";"14,99"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300635";"SERVIÇO ENGENHARIA";"CONTRAPISO COM ARGAMASSA AUTONIVELANTE, APLICADO SOBRE LAJE, ADERIDO, ESPESSUR A 2CM. AF_07/2021";"20";"14,99"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300635";"SERVIÇO ENGENHARIA";"CONTRAPISO COM ARGAMASSA AUTONIVELANTE, APLICADO SOBRE LAJE, ADERIDO, ESPESSUR A 2CM. AF_07/2021";"20";"14,99"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300586";"SERVIÇO ENGENHARIA";"EMBOC O, PARA RECEBIMENTO DE CERA MICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECA NICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEC A O DE 1,5 M3/H DE ARG AMASSA EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM A REA MAIOR QUE 10M2, E SPESSURA DE 20MM, COM EXECUC A O DE TALISCAS. AF_06/2014";"10";"60,00"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300586";"SERVIÇO ENGENHARIA";"EMBOC O, PARA RECEBIMENTO DE CERA MICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECA NICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEC A O DE 1,5 M3/H DE ARG AMASSA EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM A REA MAIOR QUE 10M2, E SPESSURA DE 20MM, COM EXECUC A O DE TALISCAS. AF_06/2014";"10";"60,00"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300586";"SERVIÇO ENGENHARIA";"EMBOC O, PARA RECEBIMENTO DE CERA MICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECA NICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEC A O DE 1,5 M3/H DE ARG AMASSA EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM A REA MAIOR QUE 10M2, E SPESSURA DE 20MM, COM EXECUC A O DE TALISCAS. AF_06/2014";"10";"60,00"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300616";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE A REA ENTRE 5M² E 10M², ESPESSURA DE 1,5CM. AF_06/2014";"10";"48,39"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300616";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE A REA ENTRE 5M² E 10M², ESPESSURA DE 1,5CM. AF_06/2014";"10";"48,39"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300616";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE A REA ENTRE 5M² E 10M², ESPESSURA DE 1,5CM. AF_06/2014";"10";"48,39"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300614";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE A REA MENOR QUE 5M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"41,96"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300614";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE A REA MENOR QUE 5M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"41,96"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300614";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE A REA MENOR QUE 5M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"41,96"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300599";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA PADRA O POPULAR DE DIMENSO ES 20X20 CM, ARGAMASSA TIPO AC I, APLICADAS EM AMBIENTES D E A REA MENOR QUE 5 M2 A MEIA ALTURA DAS PAREDES. AF_06/2014";"10";"65,55"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300599";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA PADRA O POPULAR DE DIMENSO ES 20X20 CM, ARGAMASSA TIPO AC I, APLICADAS EM AMBIENTES D E A REA MENOR QUE 5 M2 A MEIA ALTURA DAS PAREDES. AF_06/2014";"10";"65,55"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300599";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA PADRA O POPULAR DE DIMENSO ES 20X20 CM, ARGAMASSA TIPO AC I, APLICADAS EM AMBIENTES D E A REA MENOR QUE 5 M2 A MEIA ALTURA DAS PAREDES. AF_06/2014";"10";"65,55"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300572";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM COLHER DE PEDREIRO. ARGAMASSA TRAC O 1:3 COM PREPARO MANUAL. AF_06/2014";"120";"5,18"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300572";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM COLHER DE PEDREIRO. ARGAMASSA TRAC O 1:3 COM PREPARO MANUAL. AF_06/2014";"120";"5,18"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300572";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM COLHER DE PEDREIRO. ARGAMASSA TRAC O 1:3 COM PREPARO MANUAL. AF_06/2014";"120";"5,18"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300603";"SERVIÇO ENGENHARIA";"ASSENTAMENTO DE PEITORIL COM ARGAMASSA DE CIMENTO COLANTE";"30";"7,48"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300603";"SERVIÇO ENGENHARIA";"ASSENTAMENTO DE PEITORIL COM ARGAMASSA DE CIMENTO COLANTE";"30";"7,48"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300603";"SERVIÇO ENGENHARIA";"ASSENTAMENTO DE PEITORIL COM ARGAMASSA DE CIMENTO COLANTE";"30";"7,48"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300592";"SERVIÇO ENGENHARIA";"MASSA U NICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAC O 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM TETO, ESPESSURA DE 10MM, COM EXECUC A O DE TAL ISCAS. AF_03/2015";"10";"43,41"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300592";"SERVIÇO ENGENHARIA";"MASSA U NICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAC O 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM TETO, ESPESSURA DE 10MM, COM EXECUC A O DE TAL ISCAS. AF_03/2015";"10";"43,41"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300592";"SERVIÇO ENGENHARIA";"MASSA U NICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAC O 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM TETO, ESPESSURA DE 10MM, COM EXECUC A O DE TAL ISCAS. AF_03/2015";"10";"43,41"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300594";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA EXTRA D E DIMENSO ES 25X35 CM APLICADAS EM AMBIENTES DE A REA MENOR QUE 5 M² A MEIA AL TURA DAS PAREDES. AF_06/2014";"30";"78,96"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300594";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA EXTRA D E DIMENSO ES 25X35 CM APLICADAS EM AMBIENTES DE A REA MENOR QUE 5 M² A MEIA AL TURA DAS PAREDES. AF_06/2014";"30";"78,96"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300594";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA EXTRA D E DIMENSO ES 25X35 CM APLICADAS EM AMBIENTES DE A REA MENOR QUE 5 M² A MEIA AL TURA DAS PAREDES. AF_06/2014";"30";"78,96"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300590";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE APLICAC A O MANUAL DE GESSO DESEM PENADO (SEM TALISCAS) EM TETO, ESPESSURA 0,5 CM, PARA EDIFICAC A O HABITACIONA L MULTIFAMILIAR (PRE DIO). AF_11/2014";"10";"26,47"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300590";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE APLICAC A O MANUAL DE GESSO DESEM PENADO (SEM TALISCAS) EM TETO, ESPESSURA 0,5 CM, PARA EDIFICAC A O HABITACIONA L MULTIFAMILIAR (PRE DIO). AF_11/2014";"10";"26,47"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300590";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE APLICAC A O MANUAL DE GESSO DESEM PENADO (SEM TALISCAS) EM TETO, ESPESSURA 0,5 CM, PARA EDIFICAC A O HABITACIONA L MULTIFAMILIAR (PRE DIO). AF_11/2014";"10";"26,47"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300591";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE EMBOC O/MASSA U NICA, APLICADO MA NUALMENTE, TRAC O 1:2:8, EM BETONEIRA DE 400L, PAREDES INTERNAS, COM EXECUC A O DE TALISCAS, EDIFICAC A O HABITACIONAL UNIFAMILIAR (CASAS) E EDIFICAC A O PU BLICA PADRA O. AF_12/2014";"20";"38,72"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300591";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE EMBOC O/MASSA U NICA, APLICADO MA NUALMENTE, TRAC O 1:2:8, EM BETONEIRA DE 400L, PAREDES INTERNAS, COM EXECUC A O DE TALISCAS, EDIFICAC A O HABITACIONAL UNIFAMILIAR (CASAS) E EDIFICAC A O PU BLICA PADRA O. AF_12/2014";"20";"38,72"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300591";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE EMBOC O/MASSA U NICA, APLICADO MA NUALMENTE, TRAC O 1:2:8, EM BETONEIRA DE 400L, PAREDES INTERNAS, COM EXECUC A O DE TALISCAS, EDIFICAC A O HABITACIONAL UNIFAMILIAR (CASAS) E EDIFICAC A O PU BLICA PADRA O. AF_12/2014";"20";"38,72"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300593";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA EXTRA D E DIMENSO ES 25X35 CM APLICADAS EM AMBIENTES DE A REA MAIOR QUE 5 M² NA ALTURA INTEIRA DAS PAREDES. AF_06/2014";"740";"63,32"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300593";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA EXTRA D E DIMENSO ES 25X35 CM APLICADAS EM AMBIENTES DE A REA MAIOR QUE 5 M² NA ALTURA INTEIRA DAS PAREDES. AF_06/2014";"740";"63,32"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300593";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA EXTRA D E DIMENSO ES 25X35 CM APLICADAS EM AMBIENTES DE A REA MAIOR QUE 5 M² NA ALTURA INTEIRA DAS PAREDES. AF_06/2014";"740";"63,32"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300608";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE A REA MENOR QUE 5M², ESPESSURA DE 0,5CM. AF_06/2014";"10";"21,96"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300608";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE A REA MENOR QUE 5M², ESPESSURA DE 0,5CM. AF_06/2014";"10";"21,96"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300608";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE A REA MENOR QUE 5M², ESPESSURA DE 0,5CM. AF_06/2014";"10";"21,96"
"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"001272025";"2003310590003202500003";"AUTOMÓVEL";"AUTOMÓVEL, TIPO MOTOR 1.8 L, QUANTIDADE PORTAS 4, TIPO COMBUSTÍVEL BI- COMBUSTÍVEL, POTÊNCIA 106 CV, CAPACIDADE TANQUE COMBUSTÍVEL 50 L, QUANTIDADE PASSAGEIRO 7, TIPO CÂMBIO AUTOMÁTICO, OPCIONAIS AR CONDICIONADO, DIREÇÃO ELÉTRICA";"54";"183657,24"
"52121";"Comando do Exército";"160199";"HOSPITAL MILITAR DE AREA DE RECIFE";"001272025";"1601990700128202500101";"ASSISTÊNCIA MÉDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAÚDE / CONVÊNIO";"ASSISTÊNCIA MÉDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAÚDE / CONVÊNIO";"18843931";"0,01"
"37202";"Instituto Nacional do Seguro Social";"510181";"SUPERINTENDENCIA REGIONAL SUL";"001272025";"5101810590007202500016";"PEDESTAL";"PEDESTAL, MATERIAL ALUMÍNIO, FORMATO SUPORTE REDONDO, ACABAMENTO CROMADO, PESO 10 KG, APLICAÇÃO CONTROLE ACESSO PESSOAS, ALTURA 96 CM, DIAMETRO BASE 34 CM, CARACTERÍSTICAS ADICIONAIS FITA RETRÁTIL 5 CM X 200 CM, COR AZUL ROYAL";"146";"180,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"001272025";"2570350590015202500094";"HIDROCORTISONA";"HIDROCORTISONA, PRINCÍPIO ATIVO 100MG, APRESENTAÇÃO INJETÁVEL";"500";"2,64"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"001272025";"1550170590063202400005";"DIETA INFANTIL";"DIETA INFANTIL, INDICAÇÃO 1 A 10 ANOS, ASPECTO FÍSICO PÓ, USO ENTERAL OU ORAL, CARACTERÍSTICA NORMOCALÓRICO,NORMOPROTEICA, FONTE DE PROTEÍNA PTN HIDROLISADA SORO LEITE, FONTE DE CARBOIDRATO MALTODEXTRINA,SACAROSE,AMIDO, FONTE DE LIPÍDIOS TCM, GORDURA LÁCTEA, LECITINA DE SOJA, COMPONENTES ADICIONAIS VITAMINAS E MINERAIS, CARACTERÍSTICAS ADICIONAIS ISENTO GLÚTEN,LACTOSE, SABOR C/SABOR";"16000";"0,40"
"36000";"Ministério da Saúde - Unidades com vínculo";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"001272025";"2570350590015202500004";"ÁCIDO FÓLICO";"ÁCIDO FÓLICO, DOSAGEM 5 MG";"55000";"0,04"
"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"001272025";"1930020590005202500018";"TRATOR";"TRATOR, POTÊNCIA 80 HP, TIPO COMBUSTÍVEL DIESEL, QUANTIDADE MARCHAS RÉ 3 UN, QUANTIDADE MARCHAS FRENTE MÍNIMO 6 UN, TIPO MOTOR TURBO ALIMENTADO, TIPO USO AGRÍCOLA";"3";"172800,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"001272025";"2570350590015202500151";"TIAMAZOL";"TIAMAZOL, DOSAGEM 5 MG";"6000";"0,24"
"36000";"Ministério da Saúde - Unidades com vínculo";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"001272025";"2570350590015202500145";"SINVASTATINA";"SINVASTATINA, DOSAGEM 10 MG";"20000";"0,06"
"36000";"Ministério da Saúde - Unidades com vínculo";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"001272025";"2570350590015202500152";"TIAMAZOL";"TIAMAZOL, DOSAGEM 10 MG";"4000";"0,47"
"36000";"Ministério da Saúde - Unidades com vínculo";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"001282025";"2570350590015202500091";"HALOPERIDOL";"HALOPERIDOL, CONCENTRAÇÃO 5 MG/ML, TIPO USO SOLUÇÃO INJETÁVEL";"300";"2,50"
"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"001282025";"1930020590010202400003";"SERVIÇOS CORRELATOS A POÇOS PROFUNDOS";"PERFURAÇÃO E/OU INSTALAÇÃO DE POÇOS TUBULARES EM DIVERSOS MUNÍCIPIOS NA ÁREA D E ATUAÇÃO DO DNOCS - ESTADO DO CEARÁ";"43";"115203,77"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"001282025";"1550170590063202400001";"DIETA INFANTIL";"DIETA INFANTIL, ASPECTO FÍSICO PÓ, USO ENTERAL E/OU ORAL, FONTE DE PROTEÍNA PTN SR.LEITE E/OU CASEÍNA, FONTE DE CARBOIDRATO MALTODEXTRINA, FONTE DE LIPÍDIOS ÓLEOS VEGETAIS, COMPONENTES ADICIONAIS VITAMINAS E MINERAIS, CARACTERÍSTICAS ADICIONAIS ISENTO GLÚTEN, ADICIONAIS C/ LC PUFAS E/OU NUCLEOTÍDEOS, SABOR C/ OU S/SABOR";"6000";"0,40"
"36000";"Ministério da Saúde - Unidades com vínculo";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"001282025";"2570350590015202500049";"CLOREXIDINA DIGLUCONATO";"CLOREXIDINA DIGLUCONATO, CONCENTRAÇÃO 0,12%, FORMA FARMACÊUTICA COLUTÓRIO";"500";"6,15"
"26409";"Instituto Federal de Educação, Ciência e T";"155230";"INST.FED.MINAS GERAIS/CAMPUS OURO BRANCO";"001282025";"1552300600463202500002";"BOLO ALIMENTÍCIO";"BOLO ALIMENTÍCIO - SABOR: VARIADO, TIPO: SEM RECHEIO, PRAZO VALIDADE: 48 HORAS";"1600";"31,67"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"001282025";"1550170590063202400024";"DIETA ENTERAL";"DIETA ENTERAL, ASPECTO FÍSICO LÍQUIDO, USO ENTERAL OU ORAL, CARACTERÍSTICAS HIPERCALÓRICA,HIPERPROTEICA, FONTE DE PROTEÍNA CONC. SR.E/OU ISOL.SOJA E/OU ISOL.LTE E/OU CASEI., FONTE DE CARBOIDRATO XAROPE MILHO E/OU SACAROSE E/OU MALTODEXTRINA, FONTE DE LIPÍDIOS ÓLEOS VEGETAIS E/OU LEC.SOJA, COMPONENTES ADICIONAIS VIT.,MIN. E FIBRAS, CARACTERÍSTICAS ADICIONAIS ISENTO DE GLÚTEN, SABOR C/ OU S/ SABOR";"120";"79,56"
"26409";"Instituto Federal de Educação, Ciência e T";"155230";"INST.FED.MINAS GERAIS/CAMPUS OURO BRANCO";"001282025";"1552300600463202500003";"BISCOITO";"BISCOITO - APRESENTAÇÃO: REDONDO, SABOR: NATA, CARACTERÍSTICAS ADICIONAIS: SEM RECHEIO, CLASSIFICAÇÃO: DOCE, APLICAÇÃO: ALIMENTAÇÃO HUMANA";"900";"28,94"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"001282025";"1550170590063202400028";"DIETA ENTERAL";"DIETA ENTERAL, ASPECTO FÍSICO LÍQUIDO, USO ENTERAL OU ORAL, CARACTERÍSTICAS HIPERCALÓRICA E HIPOPROTÉICA, FONTE DE PROTEÍNA CASEINATO, FONTE DE CARBOIDRATO MALTODEXTRINA, FONTE DE LIPÍDIOS ÓLEOS VEGETAIS E TCM, COMPONENTES ADICIONAIS AA'S,VIT.,MINERAIS, CARACTERÍSTICAS ADICIONAIS ISENTO SACAROSE,LACTOSE,GLÚTEN,FIBRAS, SABOR C/SABOR";"112";"58,98"
"26409";"Instituto Federal de Educação, Ciência e T";"155230";"INST.FED.MINAS GERAIS/CAMPUS OURO BRANCO";"001282025";"1552300600463202500001";"FRUTA";"FRUTA - TIPO: BANANA PRATA / BANANA BRANCA, APRESENTAÇÃO: NATURAL";"5428";"7,61"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"001282025";"1550170590063202400034";"DIETA ENTERAL";"DIETA ENTERAL, INDICAÇÃO MÓDULO DE LIPÍDIOS, ASPECTO FÍSICO LÍQUIDO, USO ENTERAL OU ORAL, FONTE DE LIPÍDIOS TRIGLICERÍDEOS DE CADEIA MÉDIA (TCM), CARACTERÍSTICAS ADICIONAIS ISENTO GLÚTEN,LACT.,SACAROSE, SABOR C/ OU S/ SABOR";"5";"257,37"
"37202";"Instituto Nacional do Seguro Social";"510181";"SUPERINTENDENCIA REGIONAL SUL";"001282025";"5101810590007202500017";"PORTA GUARDA-CHUVAS";"PORTA GUARDA-CHUVAS, MATERIAL AÇO INOXIDÁVEL, ALTURA 50 CM, DIÂMETRO 21 CM, CAPACIDADE 10 UN, COR PRATA";"76";"118,00"
"52131";"Comando da Marinha";"787200";"3º BAT. DE PROT.E DEFESA NUCL.BIO.QUIN.RADIO";"001292025";"7872000590027202500001";"MANUTENÇÃO / REFORMA PREDIAL";"MANUTENÇÃO / REFORMA PREDIAL";"1";"316196,65"
"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"001292025";"1930020590010202400004";"SERVIÇOS CORRELATOS A POÇOS PROFUNDOS";"PERFURAÇÃO E/OU INSTALAÇÃO DE POÇOS TUBULARES EM DIVERSOS MUNÍCIPIOS NA ÁREA D E ATUAÇÃO DO DNOCS - ESTADO DE MINAS GERAIS";"6";"118411,04"
"36000";"Ministério da Saúde - Unidades com vínculo";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"001292025";"2570350590015202500023";"BECLOMETASONA DIPROPIONATO";"BECLOMETASONA DIPROPIONATO, APRESENTAÇÃO SPRAY NASAL, DOSAGEM 50MCG/DOSE,CARACTERÍSTICAS ADICIONAIS FRASCO DOSEADOR COM AEROGADOR NASAL";"1100";"48,00"
