"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"000872025";"Objeto: APOIO AO PROJETO WORKSHOP EM MEIO DIGITAL: 'IFRS SOCIETÁRIO E TRIBUTÁRIO'. CUSTO OPERACIONAL R$ 3.400,00. COORDENADOR: JORGE VIEIRA DA COSTA JUNIOR - SIAPE 1092138. FISCAL: MARCIO MARVILA PIMENTA - SIAPE 2253733";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150123";"COORD. DE PROJ. C/A FUND. DE APOIO";"08/01/2026";"09/01/2026";"08/01/2026";"31/05/2026";"03438229000109";"FUNDACAO EUCLIDES DA CUNHA DE APOIO INSTITUCIONAL A UFF";"34000,0000";"34000,0000";"-3";"";"";"";""
"001082025";"Objeto: APOIO AO PROJETO AÇÕES INTEGRADAS DE APOIO TÉCNICO-OPERACIONAL ÀS POLÍTICAS PÚBLICAS DO MINISTÉRIO DA AGRICULTURA E PECUÁRIA. CUSTO OPERACIONAL R$ 200.000,00. COORDENADOR: OSIRIS RICARDO BEZERRA MARQUES - SIAPE 3353922. FISCAL: MARCELLO DE BARROS TOME MACHADO - SIAPE 2504451";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150123";"COORD. DE PROJ. C/A FUND. DE APOIO";"07/01/2026";"08/01/2026";"07/01/2026";"31/12/2026";"03438229000109";"FUNDACAO EUCLIDES DA CUNHA DE APOIO INSTITUCIONAL A UFF";"2300000,0000";"2300000,0000";"-3";"";"";"";""
"001112025";"Objeto: APOIO AO PROJETO REPARAÇÃO SIMBÓLICA E POLÍTICAS DE MEMÓRIA PARA FAMILIARES DE VÍTIMAS DE VIOLÊNCIA DE ESTADO. CUSTO OPERACIONAL R$ 12.320,00. COORDENADOR: CAROLINA CHRISTOPH GRILLO - SIAPE 1059170. FISCAL: CRISTIANO FONSECA MONTEIRO - SIAPE 1553028";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150123";"COORD. DE PROJ. C/A FUND. DE APOIO";"02/01/2026";"05/01/2026";"02/01/2026";"30/09/2026";"03438229000109";"FUNDACAO EUCLIDES DA CUNHA DE APOIO INSTITUCIONAL A UFF";"176000,0000";"176000,0000";"-3";"";"";"";""
"001062025";"Objeto: APOIO AO PROJETO NÚCLEO DE DIAGNÓSTICO AVÍCOLA DA UFF. CUSTO OPERACIONAL R$ 8.000,00. COORDENADOR: DAYSE LIMA DA COSTA ABREU - SIAPE 3412886. FISCAL FLAVIO FERNANDO BATISTA MOUTINHO - SIAPE 2581086";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150123";"COORD. DE PROJ. C/A FUND. DE APOIO";"02/01/2026";"05/01/2026";"02/01/2026";"31/12/2030";"03438229000109";"FUNDACAO EUCLIDES DA CUNHA DE APOIO INSTITUCIONAL A UFF";"80000,0000";"80000,0000";"-3";"";"";"";""
"001092025";"Objeto: APOIO AO PROJETO CURSO DE ATUALIZAÇÃO EM DENTÍSTICA. CUSTO OPERACIONAL R$ 15.150,24. COORDENADOR: JAIME DUTRA NORONHA FILHO - SIAPE 2643147. FISCAL: ALEXANDRE BARBOSA ELIAS - SIAPE 5181849";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150123";"COORD. DE PROJ. C/A FUND. DE APOIO";"08/01/2026";"09/01/2026";"08/01/2026";"31/10/2026";"03438229000109";"FUNDACAO EUCLIDES DA CUNHA DE APOIO INSTITUCIONAL A UFF";"151200,0000";"151200,0000";"-3";"";"";"";""
"002772025";"Objeto: CONTRATAÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO COMPOSTA POR AQUISIÇÃO DE EQUIPAMENTOS DE ÁUDIO PARA O CERFEAD, EXPANSÃO DE STORAGE, UPGRADE BLADE, AQUISIÇÃO DE SERVIDORES, NDR E SWITCHES PARA A DTIC, PARA O CAMPUS JOINVILLE DO IFSC";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26438";"Instituto Federal de Educação, Ciência e T";"158516";"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC";"30/12/2025";"16/01/2026";"30/12/2025";"30/12/2030";"18563457000170";"TROGON COMERCIO DE INFORMATICA LTDA";"30773,6900";"30773,6900";"930092024";"";"";"";""
"000282025";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO PARA LIBERAÇÃO DE USO DE SISTEMA DE SOFTWARE PARA O SERVIÇO DE AGÊNCIA TRANSFUSIONAL DO HOSPITAL DAS CLÍNICAS - UFPE, SEM LIMITE DE ACESSO E QUANTIDADE DE COMPUTADORES, COM INSTALAÇÃO PRESENCIAL OU VIRTUAL, ATUALIZAÇÕES, MANUTENÇÕES, TREINAMENTO, FORNECIMENTO DE SUPORTE TÉCNICO POR TELEFONE E WEB.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155022";"EBSERH HC-UFPE";"06/01/2026";"27/01/2026";"06/01/2026";"06/01/2029";"07803583000138";"TDSA COMERCIO DE SOFTWARE LTDA";"102200,0000";"102200,0000";"-3";"";"";"";""
"000032026";"Objeto: O PRESENTE CONTRATO TEM COMO OBJETO A PRESTAÇÃO DE APOIO POR PARTE DA CONTRATADA A REALIZAÇÃO DO PROJETO DE PESQUISA E EXTENSÃO PARA IMPLANTAÇÃO DO PRONASCI JUVENTUDE EM SETE MUNICÍPIOS DO ESTADO DO MARANHÃO: BALSAS, CAXIAS, IMPERATRIZ, SANTA INÊS, SÃO JOSÉ DO RIBAMAR, SÃO LUÍS E TIMON, PARTE INTEGRANTE DESTE CONTRATO INDEPENDENTEMENTE DE SUA DESCRIÇÃO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"158128";"INST. FED. DO MARANHAO";"20/01/2026";"21/01/2026";"20/01/2026";"20/01/2028";"07060718000112";"FUNDACAO SOUSANDRADE DE APOIO AO DESENVOL DA UFMA";"12869946,8000";"12869946,8000";"-3";"";"";"";""
"000542025";"Objeto: O PRESENTE CONTRATO TEM COM O OBJETO A PRESTAÇÃO DE APOIO POR PARTE DA CONTRATADA A REALIZAÇÃO DO PROJETO 'ESCOLA QUILOMBO: CURSO DE APERFEIÇOAMENTO NA ALFABE?ZAÇÃO QUILOMBOLA, PARA O FORTALECIMENTO DO COMPROMISSO NACIONAL DA CRIANÇA ALFABE?ZADA (CNCA), EM COMUNIDADES QUILOMBOLAS DE ALCÂNTARA E MIRINZAL - MA', PARTE INTEGRANTE DESTE CONTRATO INDEPENDENTEMENTE DE SUA DESCRIÇÃO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"158128";"INST. FED. DO MARANHAO";"06/01/2026";"09/01/2026";"06/01/2026";"06/01/2027";"07060718000112";"FUNDACAO SOUSANDRADE DE APOIO AO DESENVOL DA UFMA";"396000,0000";"396000,0000";"-3";"";"";"";""
"000022026";"Objeto: CONTRATAÇÃO DE FUNDAÇÃO DE APOIO A UFMA OBJETIVANDO A PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO E ESTRUTURAL À EXECUÇÃO DA PROJETO DE PESQUISA, EXTENSÃO INOVADORA E ENSINO: INCLUSÃO, HABILIDADES E CIDADANIA DIGITAL PARA COMUNIDADES TRADICIONAIS DOS MUNICÍPIOS DE ALCÂNTARA E RAPOSA NO ESTADO DO MARANHÃO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26272";"Fundação Universidade do Maranhão";"154041";"FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"06/01/2026";"07/01/2026";"07/01/2026";"30/06/2027";"07060718000112";"FUNDACAO SOUSANDRADE DE APOIO AO DESENVOL DA UFMA";"1391555,0000";"1391555,0000";"-3";"";"";"";""
"003402025";"Objeto: CONTRATAÇÃO DE FUNDAÇÃO DE APOIO A UFMA OBJETIVANDO A PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO E ESTRUTURAL À EXECUÇÃO DO PROJETO DE OFERTA REGULAR DE CURSOS DE ESPECIALIZAÇÃO LATO SENSU 'COMANDO E ESTADO MAIOR/GESTÃO DA SEGURANÇA PÚBLICA E DEFESA SOCIAL' DESTINADO A OFICIAIS MAJORES E TENENTES CORONÉIS DO CORPO DE BOMBEIROS MILITAR DO MARANHÃO'.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26272";"Fundação Universidade do Maranhão";"154041";"FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"09/01/2026";"13/01/2026";"13/01/2026";"27/03/2027";"07060718000112";"FUNDACAO SOUSANDRADE DE APOIO AO DESENVOL DA UFMA";"524790,0000";"524790,0000";"-3";"";"";"";""
"000012026";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DA OBRA OBRA DE ENGENHARIA PARA INSTALAÇÃO DE GRAMA SINTÉTICA E MAIS 02 (DUAS) TRAVES METÁLICAS PARA O CAMPO DE FUTEBOL LOCALIZADO NO COLÉGIO UNIVERSITÁRIO GERALDO REIS - COLUNI. GERALDO REIS - COLUNI/UFF.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150182";"PRO-REITORIA DE ADMINISTRACAO/UFF";"27/01/2026";"28/01/2026";"27/01/2026";"27/07/2026";"29313890000173";"DIJOR ENGENHARIA E LOCACOES LTDA";"101717,0200";"101717,0200";"-3";"";"";"";""
"000052026";"Objeto: CONTRATAÇÃO DE BECLOMETASONA DIPROPIONATO SPRAY NASAL, 50MCG/DOSE, FRASCO DOSEADOR COM AEROGADOR NASAL";"";"Sem Informação";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"09/01/2026";"12/01/2026";"09/01/2026";"09/01/2027";"04307650002502";"ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.";"57874,0000";"57874,0000";"-3";"";"";"";""
"001632025";"Objeto: CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE IMPRESSÃO GRÁFICA E DIAGRAMAÇÃO COM VISTAS À CONFECÇÃO DE LIVROS, LIVRETOS, MANUAIS, CARTILHAS, CARTAZES, FOLDERS, BANNERS E DEMAIS SERVIÇOS PARA ATENDER ÀS NECESSIDADES DESTE CENTRO DE MEDICINA AEROESPACIAL";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"08/12/2025";"08/01/2026";"08/12/2025";"08/12/2026";"43438620000110";"OMEGA Z SERVICOS E NEGOCIOS COMERCIAIS LTDA";"99225,2000";"99225,2000";"-3";"";"";"";""
"001442025";"Objeto: CONTRATAÇÃO DE INSUMO FARMACEUTICO ATIVO DE DOLUTEGRAVIR.";"";"Sem Informação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254446";"INSTITUTO DE TECNOLOGIA EM FARMACOS";"19/12/2025";"05/01/2026";"19/12/2025";"16/08/2026";"EX2548288";"GLAXOSMITHKLINE";"54004139,2800";"54004139,2800";"-3";"";"";"";""
"188012025";"Objeto: FORNECIMENTO DE ÓLEO LUBRIFICANTE AEROSSOL";"";"Sem Informação";"Não se aplica";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22201";"Instituto Nacional de Colonização e Reforma";"373201";"UNIDADE AVANCADA ALTAMIRA/PA";"05/01/2026";"20/01/2026";"05/01/2026";"07/03/2026";"46345842000186";"ASG LOCACAO E SERVICOS INDUSTRIAIS LTDA";"16455,2000";"16455,2000";"-3";"";"";"";""
"000072025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE GÊNEROS ALIMENTÍCIOS, MATERIAL DE CONSUMO E INSUMOS PARA ATENDER AS NECESSIDADES DO SETOR DE ALIMENTAÇÃO ESCOLAR DO IFPA CAMPUS BELÉM NO ANO DE 2025.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"158306";"INST.FED.DO PARA/CAMPUS BELEM";"12/12/2025";"19/01/2026";"19/12/2025";"19/12/2026";"42479008000122";"OPEN SEA FISH E ATACADO DE PRODUTOS ALIMENTICIOS LTDA";"62963,0000";"62963,0000";"-3";"";"";"";""
"000102025";"Objeto: COMCONTRATACAO DE SERVICO DE REFORMA E REESTRUTURACAO DO SETOR DE SUINOCULTURA DO CAMPUS VITORIA DE SANTO ANTAO. CONCORRENCIA Nº 9001/2025, UASG 158465, PROCESSO Nº 23298.018147/2025-85.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26418";"Instituto Federal de Educação, Ciência e T";"158465";"IFPE - CAMPUS VITORIA DE SANTO ANTAO";"30/12/2025";"02/01/2026";"30/12/2025";"30/12/2026";"12262916000107";"I NOVA SERVICOS E DISTRIBUIDORA LTDA";"344249,4400";"300000,0000";"-3";"";"";"";""
"001282025";"Objeto: A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DIRETAMENTE DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, EM ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE, NOS TERMOS DA LEI Nº 11.947/2009 E DA RESOLUÇÃO FNDE/CD Nº 06/2020, PARA O INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS - CAMPUS OURO BRANCO (IFMG - OB), CONFORME ITENS LISTADOS A SEGUIR, ESPECIFICADOS NO EDITAL DE CHAMADA PÚBLICA Nº 01/2025, SEUS ANEXOS E O PROJETO DE VENDA APRESENTADO PELO CONTRATADO, OS QUAIS IN";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"155230";"INST.FED.MINAS GERAIS/CAMPUS OURO BRANCO";"14/01/2026";"15/01/2026";"15/01/2026";"15/04/2027";"15156754000102";"ASSOCIACAO DOS AGRICULTORES FAMILIARES DE OURO BRANCO";"118025,0800";"118025,0800";"-3";"";"";"";""
"000062025";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE TRATADORES DE ANIMAIS SILVESTRES NAS DEPENDÊNCIAS DO CENTRO DE REABILITAÇÃO DE ANIMAIS SILVESTRES, QUE COMPREENDERÁ, ALÉM DA MÃO DE OBRA, FORNECIMENTO DE TODOS OS EQUIPAMENTOS E MATERIAIS NECESSÁRIOS À EXECUÇÃO DOS SERVIÇOS, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193110";"IBAMA - SUPERINTENDENCIA DO MARANHAO/MA";"08/01/2026";"28/01/2026";"17/01/2026";"17/01/2027";"19187257000122";"INSTITUTO INOVAR";"551701,9200";"551701,9200";"-3";"";"";"";""
"001772025";"Objeto: Aquisição de insumo de Pesquisa Clínica Imuno-Hematológica para o Serviço de Hemoterapia e a rotina Hemoterápica do Laboratório de Análises Clínicas do Hospital Naval Marcílio Dias, nas condições estabelecidas no Termo de Referência.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"765720";"HOSPITAL NAVAL MARCILIO DIAS";"30/12/2025";"06/01/2026";"30/12/2025";"30/12/2030";"47218871000140";"ALLOS SOLUCOES EM SAUDE LTDA";"537500,0000";"537500,0000";"900452024";"";"";"";""
"000372025";"Objeto: CONTRATAÇÃO DE SERVIÇOS COMUNS DE COLETA,TRANSPORTE E DESTINAÇÃO FINAL DE RESÍDUOS QUÍMICOS (SÓLIDOS, LÍQUIDOS, PASTOSOS) PERIGOSOS DIVERSOS, GERADOS PELO GRUPO DE SAÚDE DE SÃO JOSÉ DOS CAMPOS";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"06/01/2026";"08/01/2026";"06/01/2026";"06/01/2027";"41667565000104";"EXODO SOLUCOES AMBIENTAIS E BENEFICIAMENTO DE RESIDUOS LTDA";"60772,8000";"60772,8000";"-3";"";"";"";""
"002552025";"Objeto: AQUISIÇÃO DE MATERIAL PERMANENTE DE MECÂNICA PARA OS CÂMPUS DO IFSC.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26438";"Instituto Federal de Educação, Ciência e T";"158516";"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC";"18/12/2025";"16/01/2026";"18/12/2025";"18/12/2026";"48754707000110";"TRIUNFAL MAQUINAS E FERRAMENTAS LTDA";"4176,0000";"4176,0000";"-3";"";"";"";""
"000042026";"Objeto: AQUISIÇÃO DE EQUIPAMENTO DE SUPORTE CIRÚRGICO E CME CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS DA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES (EBSERH), PELO PRAZO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155015";"MATERNIDADE ESCOLA JANUARIO CICCO";"21/01/2026";"27/01/2026";"22/01/2026";"22/01/2027";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"443000,0000";"443000,0000";"-3";"";"";"";""
"000022026";"Objeto: AQUISIÇÃO DE EQUIPAMENTO DE SUPORTE CIRÚRGICO E CME CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS DA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES (EBSERH), PELO PRAZO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155015";"MATERNIDADE ESCOLA JANUARIO CICCO";"21/01/2026";"27/01/2026";"22/01/2026";"22/01/2027";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"189080,0000";"189080,0000";"-3";"";"";"";""
"000042026";"Objeto: QUISIÇÃO DE APARELHO DE ANESTESIA, VAPORIZADOR ISOFLURANO, VAPORIZADOR SEVOFLURANO, VAPORIZADOR DESFLURANO, MONITOR DE TRIAGEM, MONITOR MULTIPARAMÉTRICO, MÓDULO DE CAPNOGRAFIA MAINSTREAM, MÓDULO DE CAPNOGRAFIA SIDESTREAM, MÓDULO DE GASES, MÓDULO DÉBITO CARDÍACO, SUPORTE DE PAREDE, CENTRAL DE MONITORIZAÇÃO, VENTILADOR DE ALTA FREQUENCIA, VENTILADOR NEONATAL, VENTILADOR ADULTO/PEDIÁTRICO E DESFIBRILADOR, CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS DA EMPRESA BRASILEIRA DE";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155900";"HOSPITAL UNIVERSITARIO DA UFSCAR";"15/01/2026";"30/01/2026";"23/01/2026";"22/01/2029";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"5600,0000";"5600,0000";"900532025";"";"";"";""
"000102026";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A AQUISIÇÃO DE MONITORES COM SUPORTE, MONITOR DE TRIAGEM E CARDIOVERSOR, CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DE SÃO CARLOS DA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES (EBSERH).";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155900";"HOSPITAL UNIVERSITARIO DA UFSCAR";"16/01/2026";"20/01/2026";"23/01/2026";"22/01/2029";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"398343,0000";"398343,0000";"900532025";"";"";"";""
"000052026";"Objeto: AQUISIÇÃO DE APARELHO DE ANESTESIA, VAPORIZADOR ISOFLURANO, VAPORIZADOR SEVOFLURANO, VAPORIZADOR DESFLURANO, MONITOR DE TRIAGEM, MONITOR MULTIPARAMÉTRICO, MÓDULO DE CAPNOGRAFIA MAINSTREAM, MÓDULO DE CAPNOGRAFIA SIDESTREAM, MÓDULO DE GASES, MÓDULO DÉBITO CARDÍACO, SUPORTE DE PAREDE, CENTRAL DE MONITORIZAÇÃO, VENTILADOR DE ALTA FREQUENCIA, VENTILADOR NEONATAL, VENTILADOR ADULTO/PEDIÁTRICO E DESFIBRILADOR, CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS DA EMPRESA BRASILEIRA D";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155903";"HOSPITAL UNIVERSITARIO DA UFJF";"12/01/2026";"13/01/2026";"15/01/2026";"15/01/2027";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"172779,0000";"172779,0000";"900532025";"";"";"";""
"000072026";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É O FORNECIMENTO DE EQUIPAMENTO DE SUPORTE MATERNO-INFANTIL CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS DA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES (EBSERH), NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155903";"HOSPITAL UNIVERSITARIO DA UFJF";"12/01/2026";"14/01/2026";"15/01/2026";"15/01/2027";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"218561,0000";"218561,0000";"-3";"";"";"";""
"000022026";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É O FORNECIMENTO DE EQUIPAMENTO DE SUPORTE MATERNO-INFANTIL CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS DA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES (EBSERH), NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"157249";"HOSPITAL UNIVERSITARIO DA UFRR";"28/01/2026";"29/01/2026";"02/02/2026";"02/02/2027";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"31108,0000";"31108,0000";"-3";"";"";"";""
"000032026";"Objeto: AQUISIÇÃO DE EQUIPAMENTO DIAGNÓSTICO POR IMAGEM ULTRASSOM CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS DA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES (EBSERH).";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"157249";"HOSPITAL UNIVERSITARIO DA UFRR";"28/01/2026";"29/01/2026";"02/02/2026";"02/02/2029";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"154999,0500";"154999,0500";"-3";"";"";"";""
"000862025";"Objeto: AQUISIÇÃO DE APARELHO DE ANESTESIA, VAPORIZADOR ISOFLURANO, VAPORIZADOR SEVOFLURANO, VAPORIZADOR DESFLURANO, MONITOR DE TRIAGEM, MONITOR MULTIPARAMÉTRICO, MÓDULO DE CAPNOGRAFIA MAINSTREAM, MÓDULO DE CAPNOGRAFIA SIDESTREAM, MÓDULO DE GASES, MÓDULO DÉBITO CARDÍACO, SUPORTE DE PAREDE, CENTRAL DE MONITORIZAÇÃO, VENTILADOR DE ALTA FREQUENCIA, VENTILADOR NEONATAL, VENTILADOR ADULTO/PEDIÁTRICO E DESFIBRILADOR, CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS DA EMPRESA BRASILEIRA D";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155011";"HOSPITAL DE CLINICAS DA UFTM";"06/01/2026";"08/01/2026";"06/01/2026";"06/01/2027";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"621895,0000";"621895,0000";"900532025";"";"";"";""
"000032026";"Objeto: AQUISIÇÃO DE 04 (QUATRO) ULTRASSONS PORTÁTEIS BEIRA LEITO, (DEZESSETE) TRANSDUTORES DE USO MÉDICO E 10 (DEZ) VIDEOLARINGOSCÓPIOS PARA O HOSPITAL UNIVERSITÁRIO DE SANTA MARIA (HUSM-UFSM)";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155125";"HOSPITAL UNIVERSITARIO DE SANTA MARIA";"27/01/2026";"28/01/2026";"02/02/2026";"01/02/2027";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"508436,0000";"508436,0000";"-3";"";"";"";""
"000042026";"Objeto: AQUISIÇÃO DE EQUIPAMENTOS DE SUPORTE À VIDA";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"16/01/2026";"21/01/2026";"19/01/2026";"19/01/2027";"05743288000108";"HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA";"831274,0000";"831274,0000";"900532025";"";"";"";""
"000012026";"Objeto: O PRESENTE CONTRATO TEM POR FINALIDADE A PRESTAÇÃO DOS SERVIÇOS TÉCNICOS ESPECIALIZADOS DESCRITOS NO ANEXO 'DESCRIÇÃO DOS SERVIÇOS' DESTE CONTRATO.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160076";"DEPARTAMENTO DE CIENCIA E TECNOLOGIA";"23/12/2025";"16/01/2026";"23/12/2025";"23/12/2026";"336831";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SE";"2362,6000";"2362,6000";"-3";"";"";"";""
